Column1,Column2,Column3
"는 배달 플랫폼을 통해 '아무 편의점이나 선결제하고 필요한 분께 나눠줄 수 있냐'고 물었고, 이에 편의점 주는 '좋은 곳에 잘 나눠드리도록 하겠다'며  요청을 흔쾌히 받아들였다."," 배달 플랫폼 통해 '아무 편의점 선결제하고 필요한 분 나눠줄 수 있냐'고 물었, 이 편의점 주는 '좋은 곳 잘 나눠드리도록 하겠다'며  요청 흔쾌히 받아들였다.",플랫폼
이날 네이버의 모금 플랫폼 해피빈에 개설된 '소방관과 산불진화대원의 보호장비 지원 등을 위한 모금 사업'에 국민들의 자발적인 참여가 이어지면서 무려 20억원에 달하는 소중한 기부금이 모였다.,이날 네이버 모금 플랫폼 해피빈 개설된 '소방관 산불진화대원 보호장비 지원 등 위한 모금 사업' 국민들 자발적인 참여 이어지면서 무려 20억원 달하는 소중한 기부금 모였다.,플랫폼
팀무신사가 입점 브랜드와 함께 경상북도 지역에서 확산 중인 대형 산불로 피해를 입은 이재민 지원에 동참한기 위해 의류를 기부했다고 27일 밝혔다.,팀무신사 입점 브랜드 함께 경상북도 지역 확산 중인 대형 산불 피해 입은 이재민 지원 동참한기 위해 의류 기부했다고 27일 밝혔다.,브랜드
팀무신사와 파트너 브랜드가 함께 2억5000만 원 상당의 물품을 마련했다.,팀무신사 파트너 브랜드 함께 2억5000만 원 상당 물품 마련했다.,브랜드
현재까지  르아르  미드나잇무브  슈퍼서브  어반스터프  일오공칠  플리즈노팔로우 등 무신사와 29CM에 입점한 45개 브랜드가 기부에 자발적으로 동참했다.,현재  르아르  미드나잇무브  슈퍼서브  어반스터프  일오공칠  플리즈노팔로우 등 무신사 29CM 입점한 45개 브랜드 기부 자발적 동참했다.,브랜드
무신사는 의류 기부 의사를 밝힌 브랜드가 늘고 있는 만큼 오는 28일까지 참여 브랜드를 추가로 모집해 물품을 지원할 예정이다.,무신사는 의류 기부 의사 밝힌 브랜드 늘고 있는 만큼 오는 28일 참여 브랜드 추가 모집해 물품 지원할 예정이다.,브랜드
"또 산불 피해 지역에서 무신사 스탠다드를 구매한 고객에게는 금액에 관계없이 양말, 수건, 세제 등 무신사 스탠다드 홈 브랜드의 생필품을 무료로 합포장해 배송할 예정이다.","또 산불 피해 지역 무신사 스탠다드 구매한 고객 금액 관계없이 양말, 수건, 세제 등 무신사 스탠다드 홈 브랜드 생필품 무료 합포장해 배송할 예정이다.",브랜드
"무신사 관계자는 ""갑작스러운 산불 피해로 인해 필수품조차 챙기지 못한 이재민분들의 소식을 듣고 입점 브랜드와 뜻을 모아 생활에 필요한 의류를 기부하기로 결정했다""고 말했다.","무신사 관계자 ""갑작스러운 산불 피해 인해 필수품 챙기지 못한 이재민분들 소식 듣고 입점 브랜드 뜻 모아 생활 필요한 의류 기부하기 결정했다"" 말했다.",브랜드
"이선형 이창주 각자대표가 이끄는 브랜드 빌더 기업 더파운더즈는 피해 주민들의 일상 회복을 돕기 위해 세안제, 로션 등 기초 화장품과 샴푸, 생수, 쇼핑백 등 생필품 총 2,000세트를 긴급 지원했다.","이선형 이창주 각자대표 이끄는 브랜드 빌더 기업 더파운더즈 피해 주민들 일상 회복 돕기 위해 세안제, 로션 등 기초 화장품 샴푸, 생수, 쇼핑백 등 생필품 총 2,000세트 긴급 지원했다.",브랜드
"한편, 더파운더즈는 자사 브랜드 아누아(ANUA)를 통해 사회공헌 활동도 이어가고 있다.","한편, 더파운더즈 자사 브랜드 아누아(ANUA) 통해 사회공헌 활동도 이어가고 있다.",브랜드
또한 방송재난 위기대응 매뉴얼에 따라 방송사업자에 신속한 복구 체계 가동 및 방송시설 피해확대 방지 대책을 시행토록 요청했다.,또한 방송재난 위기대응 매뉴얼 따라 방송사업자 신속한 복구 체계 가동 및 방송시설 피해확대 방지 대책 시행토록 요청했다.,매뉴얼
네티즌 8000명이 '좋아요'를 눌렀고 6000명이 '리트윗'했다.,네티즌 8000명 '좋아요' 눌렀고 6000명 '리트윗'했다.,네티즌
"이날 위원회에서는  범농협 임직원 성금 모금  농촌 왕진버스 의료 지원  피해 주택 환경개선  가사도움 제공  농기계 수리 및 농자재 할인 등 복구 지원과  금융 수수료 면제  정책자금 지원  사고 보험금 신속 지급 등 금융 부문 지원,  피해 농축협의 장비 교체 및 신용 점포 복구비용 지원  계통마트 생필품 할인 공급  범농협 일손 지원 등을 실시하기로 결정했다.","이날 위원회  범농협 임직원 성금 모금  농촌 왕진버스 의료 지원  피해 주택 환경개선  가사도움 제공  농기계 수리 및 농자재 할인 등 복구 지원  금융 수수료 면제  정책자금 지원  사고 보험금 신속 지급 등 금융 부문 지원,  피해 농축협 장비 교체 및 신용 점포 복구비용 지원  계통마트 생필품 할인 공급  범농협 일손 지원 등 실시하기 결정했다.",수리
"변경된 공연 일정은 아직 정해지지 않았으며, 추후 공지를 통해 안내할 예정입니다.","변경된 공연 일정 아직 정해지지 않았으며, 추후 공지 통해 안내할 예정입니다.",공지
"방통위는 27일 ""방송시설 피해 현황에 즉각 대응할 예정""이라며 ""방송재난 위기대응 매뉴얼에 따라 방송사업자에 신속한 복구 체계 가동 및 방송시설 피해 확대 방지 대책을 시행토록 요청했다""고 밝혔다.","방통위 27일 ""방송시설 피해 현황 즉각 대응할 예정""이라며 ""방송재난 위기대응 매뉴얼 따라 방송사업자 신속한 복구 체계 가동 및 방송시설 피해 확대 방지 대책 시행토록 요청했다"" 밝혔다.",매뉴얼
"또, 방송재난 위기 대응 매뉴얼에 따라 방송사업자에 신속한 복구 체계 가동 및 방송시설 피해 확대 방지 대책을 시행하도록 요청했다.","또, 방송재난 위기 대응 매뉴얼 따라 방송사업자 신속한 복구 체계 가동 및 방송시설 피해 확대 방지 대책 시행하도록 요청했다.",매뉴얼
"권영세 비대위원장은 ""장비 인력 물자 등 가용한 모든 자원을 총동원해야 한다""며 ""피해 복구와 이재민 지원에 머무르지 않고, 재발 방지를 위한 근본적인 대책 마련과 국가 대응 시스템 전반에 대한 정비까지 책임감 있게 추진하겠다""고 밝혔다.","권영세 비대위원장 ""장비 인력 물자 등 가용한 모든 자원 총동원해야 한다""며 ""피해 복구 이재민 지원 머무르지 않고, 재발 방지 위한 근본적인 대책 마련 국가 대응 시스템 전반 대한 정비 책임감 있게 추진하겠다"" 밝혔다.",시스템
"유 회장은 ""저희가 만약 인준을 한다고 하더라도 철저한 모니터링을 통해 국민과 팬 눈높이에 맞춰 축구협회,모든 국민 여러분이 납득할 만한 미래지향적인, 건강한 구조가 될 수 있도록 대한체육회도 최선을 다하겠다""고 말했다.","유 회장 ""저희 만약 인준 한다고 하더라도 철저한 모니터링 통해 국민 팬 눈높이 맞춰 축구협회,모든 국민 여러분 납득할 만한 미래지향적인, 건강한 구조 될 수 있도록 대한체육회 최선 다하겠다"" 말했다.",모니터링
팀무신사는 입점 브랜드와 함께 경상북도 지역에서 확산 중인 대형 산불로 피해를 입은 이재민 지원에 동참한다고 27일 밝혔다.,팀무신사는 입점 브랜드 함께 경상북도 지역 확산 중인 대형 산불 피해 입은 이재민 지원 동참한다고 27일 밝혔다.,브랜드
팀무신사와 파트너 브랜드가 십시일반으로 2억 5000만 원 상당의 물품을 마련했다.,팀무신사 파트너 브랜드 십시일반 2억 5000만 원 상당 물품 마련했다.,브랜드
현재까지  르아르  미드나잇무브  슈퍼서브  어반스터프  일오공칠  플리즈노팔로우 등 무신사와 29CM에 입점한 45개 브랜드가 기부에 자발적으로 동참했다.,현재  르아르  미드나잇무브  슈퍼서브  어반스터프  일오공칠  플리즈노팔로우 등 무신사 29CM 입점한 45개 브랜드 기부 자발적 동참했다.,브랜드
의류 기부 의사를 밝히는 브랜드 수는 계속해서 늘고 있다.,의류 기부 의사 밝히는 브랜드 수 계속해서 늘고 있다.,브랜드
이에 따라 팀무신사는 28일까지 참여 브랜드를 추가로 모집해 피해 지역 주민들에게 더 많은 물품을 지원할 방침이다.,이 따라 팀무신사 28일 참여 브랜드 추가 모집해 피해 지역 주민들 더 많은 물품 지원할 방침이다.,브랜드
"또한 산불 피해 지역에서 무신사 스탠다드를 구매한 고객에게는 금액에 관계없이 양말, 수건, 세제 등 무신사 스탠다드 홈 브랜드의 생필품을 무료로 합포장해 배송할 예정이다.","또한 산불 피해 지역 무신사 스탠다드 구매한 고객 금액 관계없이 양말, 수건, 세제 등 무신사 스탠다드 홈 브랜드 생필품 무료 합포장해 배송할 예정이다.",브랜드
"무신사 관계자는 ""갑작스러운 산불 피해로 인해 필수품조차 챙기지 못한 이재민분들의 소식을 듣고 입점 브랜드와 뜻을 모아 생활에 필요한 의류를 기부하기로 결정했다""며 ""피해 지역의 주민들이 하루빨리 일상으로 돌아가는 데 조금이나마 도움이 되길 바란다""고 말했다.","무신사 관계자 ""갑작스러운 산불 피해 인해 필수품 챙기지 못한 이재민분들 소식 듣고 입점 브랜드 뜻 모아 생활 필요한 의류 기부하기 결정했다""며 ""피해 지역 주민들 하루빨리 일상 돌아가는 데 조금 도움 되길 바란다"" 말했다.",브랜드
"이러한 것들이 되고 그다음에 이제 진화대원들도 전문화, 정예화할 수 있도록 그런 시스템이 교육도 더 많이 시키고 더 젊은 사람들을 더 뽑아서 훈련을 시켜야 될 것으로 보고 있습니다.","이러한 것들 되고 그다음 이제 진화대원들도 전문화, 정예화할 수 있록 그런 시스템 교육 더 많이 시키고 더 젊은 사람들 더 뽑아서 훈련 시켜야 될 것 보고 있습니다.",시스템
"그래서 이런 진화 자원 확충 그다음에 산불 시스템의 연중, 상시 시스템, 이런 것들을 다 갖추는 것이 지금 다시 한번 고려를 해야 될 것 같습니다.","그래서 이런 진화 자원 확충 그다음 산불 시스템 연중, 상시 시스템, 이런 것들 다 갖추는 것 지금 다시 한번 고려 해야 될 것 같습니다.",시스템
첨단 장비를 탑재한 드론 실내 열화상 시연 장면 부산시설공단은 열화상 카메라 스피커 서치라이트 레이저 거리측정 기능 등 첨단 기술을 탑재한 드론(무인 항공기)을 재난 현장과 시설물 점검에 투입한다고 27일 밝혔다.,첨단 장비 탑재한 드론 실내 열화상 시연 장면 부산시설공단 열화상 카메라 스피커 서치라이트 레이저 거리측정 기능 등 첨단 기술 탑재한 드론(무인 항공기) 재난 현장 시설물 점검 투입한다고 27일 밝혔다.,시연
공단은 지난달 발생한 부산 백양산 산불과 같은 화재 상황에 신속하고 효과적으로 대응하기 위해 열화상 카메라 기능이 탑재된 첨단 드론 장비를 활용한 산불 감시 시스템을 구축했다.,공단은 지난달 발생한 부산 백양산 산불과 같 화재 상황 신속하고 효과적 대응하기 위해 열화상 카메라 기능 탑재된 첨단 드론 장비 활용한 산불 감시 시스템 구축했다.,시스템
"특히 이번에 도입된 장비는 최대 200배 줌 기능을 보유해 정밀한 관찰이 가능하며, 레이저 거리 측정을 통해 더욱 정확한 점검 데이터를 확보할 수 있다.","특히 이번 도입된 장비 최대 200배 줌 기능 보유해 정밀한 관찰이 가능하며, 레저 거리 측정 통해 더욱 정확한 점검 데이터 확보할 수 있다.",레저
"산림청 관계자는 ""내년에 농림위성이 발사되면 5m해상도로 한 번에 120㎞를 촬영할 수 있어 기존에 운영하는 다른 위성과도 융합 활용이 가능하다"" 며 ""이를 통해 대형 산불 모니터링의 정확도를 높여 산불진화 전략수립과 주민 대피동선 계획 등 산불재난 대응에 효과적으로 활용될  수 있을 것으로 기대된다""고 말했다.","산림청 관계자 ""내년 농림위성 발사되면 5m해상도 한 번 120㎞ 촬영할 수 있어 기존 운영하는 다른 위성 융합 활용이 가능하다"" 며 "" 통해 대형 산불 모니터링 정확도 높여 산불진화 전략수립 주민 대피동선 계획 등 산불재난 대응 효과적 활용될  수 있을 것 기대된다"" 말했다.",모니터링
